id,user_id,restaurant_id,reservation_time,status
3682,user083,15,2025-06-02 13:30:00,cancelada
3683,user022,30,2024-12-22 20:45:00,confirmada
3684,user309,32,2024-12-11 15:45:00,confirmada
3685,user092,38,2024-05-27 20:45:00,confirmada
3686,user498,27,2025-02-08 12:00:00,cancelada
3687,user210,8,2025-01-05 13:45:00,confirmada
3688,user025,37,2024-01-13 18:30:00,confirmada
3689,user328,30,2024-09-20 18:30:00,cancelada
3690,user046,3,2024-05-30 18:00:00,cancelada
3691,user097,31,2024-02-19 14:45:00,cancelada
3692,user192,12,2024-02-17 17:30:00,cancelada
3693,user068,14,2024-01-09 15:00:00,confirmada
3694,user460,48,2024-10-18 18:00:00,confirmada
3695,user159,31,2024-11-16 20:15:00,confirmada
3696,user375,17,2024-07-08 15:45:00,confirmada
3697,user462,8,2024-05-15 21:45:00,confirmada
3698,user094,5,2025-01-21 17:00:00,cancelada
3699,user466,41,2024-10-24 13:30:00,confirmada
3700,user047,32,2024-08-02 12:00:00,confirmada
3701,user201,3,2024-08-30 17:00:00,confirmada
3702,user443,50,2024-11-23 22:45:00,cancelada
3703,user030,41,2024-04-19 18:00:00,cancelada
3704,user415,18,2025-04-30 15:45:00,confirmada
3705,user167,11,2024-05-30 12:00:00,confirmada
3706,user498,18,2024-06-03 21:30:00,confirmada
3707,user498,47,2024-08-16 19:45:00,cancelada
3708,user428,39,2024-12-30 20:00:00,confirmada
3709,user434,20,2025-02-16 22:15:00,cancelada
3710,user062,43,2024-03-03 19:15:00,confirmada
3711,user442,42,2025-06-13 17:15:00,cancelada
3712,user441,31,2024-09-18 12:30:00,cancelada
3713,user164,38,2025-01-21 16:30:00,confirmada
3714,user377,37,2025-05-10 16:00:00,confirmada
3715,user259,32,2024-07-22 17:15:00,cancelada
3716,user254,8,2024-12-04 13:15:00,cancelada
3717,user367,5,2025-03-31 20:15:00,confirmada
3718,user017,43,2024-11-03 14:00:00,confirmada
3719,user257,4,2025-03-08 15:15:00,confirmada
3720,user260,10,2024-03-25 17:45:00,cancelada
3721,user456,18,2024-04-08 20:30:00,confirmada
3722,user324,3,2024-08-16 15:45:00,cancelada
3723,user324,31,2024-08-14 16:45:00,confirmada
3724,user172,4,2025-02-21 13:15:00,cancelada
3725,user288,46,2025-03-11 14:30:00,cancelada
3726,user251,26,2024-11-12 20:30:00,cancelada
3727,user051,24,2024-11-24 13:15:00,confirmada
3728,user343,3,2024-01-10 17:30:00,confirmada
3729,user124,45,2025-05-22 13:00:00,confirmada
3730,user103,36,2025-03-31 15:45:00,confirmada
3731,user107,35,2024-08-13 17:45:00,confirmada
3732,user354,37,2025-03-23 15:15:00,cancelada
3733,user376,6,2024-04-03 22:45:00,cancelada
3734,user292,41,2024-06-14 16:00:00,confirmada
3735,user424,45,2024-05-01 17:15:00,cancelada
3736,user247,1,2024-05-05 12:45:00,cancelada
3737,user288,17,2024-11-11 18:30:00,confirmada
3738,user440,41,2025-04-27 12:45:00,confirmada
3739,user333,33,2024-04-24 17:30:00,confirmada
3740,user143,32,2024-02-12 18:00:00,cancelada
3741,user482,29,2024-01-26 15:15:00,confirmada
3742,user407,25,2024-08-30 16:45:00,cancelada
3743,user231,50,2024-01-12 19:00:00,confirmada
3744,user442,48,2024-04-03 15:15:00,cancelada
3745,user046,26,2024-01-27 13:00:00,cancelada
3746,user222,4,2024-08-09 21:15:00,confirmada
3747,user060,7,2025-02-07 13:30:00,cancelada
3748,user012,34,2024-12-22 14:15:00,confirmada
3749,user094,13,2025-04-10 17:00:00,confirmada
3750,user032,4,2025-03-16 19:15:00,cancelada
3751,user118,14,2024-09-25 15:00:00,confirmada
3752,user468,24,2025-01-23 12:45:00,confirmada
3753,user300,46,2024-10-26 12:00:00,confirmada
3754,user055,12,2024-12-30 20:15:00,cancelada
3755,user307,41,2025-04-13 22:45:00,confirmada
3756,user405,23,2024-02-01 18:30:00,cancelada
3757,user277,7,2024-03-21 18:00:00,cancelada
3758,user324,33,2024-01-17 19:00:00,confirmada
3759,user158,2,2024-02-09 12:45:00,confirmada
3760,user368,41,2025-02-23 19:30:00,confirmada
3761,user064,31,2024-08-13 12:30:00,confirmada
3762,user215,44,2025-05-27 18:00:00,cancelada
3763,user015,3,2024-03-08 21:30:00,cancelada
3764,user150,3,2024-10-03 20:45:00,cancelada
3765,user438,21,2025-03-16 16:45:00,cancelada
3766,user452,17,2024-09-15 20:45:00,confirmada
3767,user193,13,2024-10-29 12:45:00,confirmada
3768,user244,26,2024-03-08 15:00:00,confirmada
3769,user266,19,2025-03-06 12:00:00,cancelada
3770,user003,40,2024-05-24 13:30:00,cancelada
3771,user318,19,2024-07-31 14:30:00,confirmada
3772,user391,10,2025-05-01 14:00:00,cancelada
3773,user208,38,2024-12-11 18:45:00,confirmada
3774,user382,9,2024-08-21 21:30:00,cancelada
3775,user143,21,2025-05-27 12:00:00,cancelada
3776,user038,40,2024-08-10 15:00:00,confirmada
3777,user020,43,2024-10-21 13:00:00,cancelada
3778,user041,49,2024-11-08 13:15:00,cancelada
3779,user007,16,2024-03-09 21:15:00,confirmada
3780,user416,21,2024-10-12 22:00:00,cancelada
3781,user008,38,2024-08-31 17:15:00,confirmada
3782,user009,25,2024-08-19 13:00:00,cancelada
3783,user105,38,2024-03-26 22:15:00,confirmada
3784,user372,1,2024-06-17 20:00:00,cancelada
3785,user284,36,2024-04-21 12:15:00,confirmada
3786,user205,30,2024-01-28 15:15:00,cancelada
3787,user204,37,2024-11-02 18:45:00,confirmada
3788,user142,25,2025-03-04 17:30:00,cancelada
3789,user150,13,2024-12-22 18:15:00,confirmada
3790,user492,37,2025-06-07 19:15:00,confirmada
3791,user113,14,2024-02-28 19:30:00,confirmada
3792,user484,9,2024-04-18 21:15:00,confirmada
3793,user085,48,2024-02-04 20:00:00,confirmada
3794,user479,16,2025-01-14 19:00:00,cancelada
3795,user088,50,2025-05-28 14:15:00,confirmada
3796,user437,28,2024-01-27 19:15:00,confirmada
3797,user385,43,2025-01-14 13:45:00,cancelada
3798,user404,39,2024-03-03 16:30:00,cancelada
3799,user336,48,2024-09-24 19:15:00,confirmada
3800,user072,29,2024-05-10 16:15:00,confirmada
3801,user089,16,2025-01-31 15:00:00,confirmada
3802,user481,28,2024-05-21 16:45:00,confirmada
3803,user058,32,2024-09-08 21:15:00,cancelada
3804,user274,18,2024-09-29 22:00:00,confirmada
3805,user105,26,2024-08-28 19:15:00,cancelada
3806,user454,30,2024-11-17 16:00:00,confirmada
3807,user168,34,2025-05-27 12:45:00,cancelada
3808,user107,4,2024-01-19 13:30:00,cancelada
3809,user389,36,2024-08-23 17:45:00,confirmada
3810,user361,27,2025-06-20 17:15:00,confirmada
3811,user072,20,2025-04-05 19:30:00,confirmada
3812,user416,4,2025-01-20 21:30:00,cancelada
3813,user251,9,2024-03-08 19:30:00,cancelada
3814,user154,7,2025-06-13 12:00:00,cancelada
3815,user279,11,2024-06-19 13:00:00,cancelada
3816,user030,45,2024-09-19 17:45:00,cancelada
3817,user416,2,2025-04-17 13:45:00,cancelada
3818,user219,26,2024-10-31 20:00:00,cancelada
3819,user126,20,2025-03-11 14:15:00,confirmada
3820,user099,13,2025-06-22 18:15:00,cancelada
3821,user159,25,2024-07-19 12:00:00,cancelada
3822,user315,42,2025-01-15 12:45:00,confirmada
3823,user054,46,2024-02-24 14:15:00,confirmada
3824,user385,33,2024-04-24 17:15:00,cancelada
3825,user499,3,2025-02-13 17:45:00,confirmada
3826,user475,22,2024-06-23 15:30:00,confirmada
3827,user370,43,2024-09-13 12:00:00,confirmada
3828,user295,49,2024-09-17 20:45:00,cancelada
3829,user042,47,2024-05-01 18:00:00,confirmada
3830,user423,12,2024-10-29 17:45:00,confirmada
3831,user351,11,2024-12-03 12:00:00,confirmada
3832,user055,5,2024-08-13 15:45:00,cancelada
3833,user259,38,2024-03-11 21:30:00,cancelada
3834,user079,25,2024-10-25 19:30:00,confirmada
3835,user436,33,2025-01-06 14:00:00,cancelada
3836,user259,45,2025-05-19 22:15:00,confirmada
3837,user318,24,2025-01-06 17:30:00,cancelada
3838,user204,42,2024-01-22 16:45:00,confirmada
3839,user186,29,2024-10-30 19:30:00,confirmada
3840,user189,28,2025-02-06 14:45:00,cancelada
3841,user435,32,2025-03-14 21:15:00,confirmada
3842,user253,13,2024-04-07 18:15:00,cancelada
3843,user358,34,2024-05-17 20:45:00,cancelada
3844,user078,37,2024-06-08 12:30:00,cancelada
3845,user310,22,2024-01-07 14:00:00,cancelada
3846,user391,40,2024-03-13 22:30:00,confirmada
3847,user167,41,2025-04-05 16:15:00,cancelada
3848,user299,32,2024-12-02 19:45:00,confirmada
3849,user197,47,2025-03-15 13:30:00,cancelada
3850,user032,28,2025-06-07 16:45:00,confirmada
3851,user243,13,2025-06-22 20:00:00,cancelada
3852,user111,3,2025-03-30 16:45:00,confirmada
3853,user030,27,2024-09-04 21:15:00,confirmada
3854,user204,49,2024-11-01 21:30:00,confirmada
3855,user169,29,2024-03-01 19:30:00,cancelada
3856,user458,39,2025-03-08 14:45:00,cancelada
3857,user240,12,2024-05-02 15:00:00,confirmada
3858,user249,18,2025-05-15 15:00:00,confirmada
3859,user147,30,2024-07-16 15:15:00,cancelada
3860,user480,3,2024-08-12 15:15:00,cancelada
3861,user443,34,2024-06-21 13:15:00,confirmada
3862,user494,20,2024-08-21 15:00:00,cancelada
3863,user181,36,2025-01-25 18:45:00,cancelada
3864,user497,40,2024-12-22 14:00:00,cancelada
3865,user112,17,2024-10-03 12:30:00,confirmada
3866,user359,22,2025-01-20 18:15:00,confirmada
3867,user286,12,2024-05-02 22:30:00,confirmada
3868,user032,44,2025-02-16 22:45:00,confirmada
3869,user186,50,2024-03-22 12:45:00,confirmada
3870,user153,26,2024-02-16 15:30:00,confirmada
3871,user216,15,2025-04-18 14:45:00,confirmada
3872,user351,25,2024-11-16 19:45:00,confirmada
3873,user481,25,2024-06-30 12:45:00,cancelada
3874,user246,4,2025-03-27 18:30:00,confirmada
3875,user447,39,2025-03-19 12:30:00,confirmada
3876,user352,20,2024-12-15 19:30:00,cancelada
3877,user152,5,2024-01-30 12:15:00,confirmada
3878,user219,7,2024-01-01 16:15:00,cancelada
3879,user185,23,2024-07-26 18:45:00,confirmada
3880,user196,19,2024-12-20 17:45:00,cancelada
3881,user490,45,2024-08-19 16:00:00,cancelada
3882,user405,1,2024-01-23 17:30:00,cancelada
3883,user020,26,2024-04-15 22:30:00,confirmada
3884,user048,28,2024-03-21 19:15:00,cancelada
3885,user219,31,2025-06-19 12:30:00,confirmada
3886,user258,17,2024-04-04 14:00:00,confirmada
3887,user169,15,2025-02-09 16:45:00,confirmada
3888,user217,50,2024-10-19 15:30:00,cancelada
3889,user299,15,2024-10-08 22:45:00,cancelada
3890,user002,10,2024-06-02 17:15:00,cancelada
3891,user028,49,2024-03-31 17:45:00,confirmada
3892,user119,21,2024-06-05 14:30:00,confirmada
3893,user329,37,2024-04-02 21:15:00,confirmada
3894,user497,30,2024-05-30 20:30:00,confirmada
3895,user431,4,2024-02-21 19:00:00,cancelada
3896,user279,9,2024-04-06 21:00:00,cancelada
3897,user163,29,2025-03-11 16:15:00,cancelada
3898,user228,25,2024-11-03 16:30:00,confirmada
3899,user318,24,2024-07-12 19:15:00,confirmada
3900,user305,27,2025-03-18 19:30:00,confirmada
3901,user155,48,2025-06-02 15:45:00,cancelada
3902,user007,33,2024-12-24 19:15:00,cancelada
3903,user152,42,2024-06-27 15:30:00,confirmada
3904,user397,8,2025-04-22 18:30:00,confirmada
3905,user085,32,2025-02-11 20:15:00,confirmada
3906,user032,24,2024-07-25 16:00:00,confirmada
3907,user007,19,2025-04-17 20:00:00,confirmada
3908,user350,49,2025-03-17 21:45:00,cancelada
3909,user426,8,2024-09-09 15:45:00,cancelada
3910,user415,11,2024-09-03 21:00:00,cancelada
3911,user051,37,2024-01-09 16:45:00,confirmada
3912,user289,11,2024-08-07 19:30:00,cancelada
3913,user451,31,2025-04-26 19:15:00,confirmada
3914,user034,49,2024-09-04 12:15:00,cancelada
3915,user020,15,2024-10-24 20:45:00,cancelada
3916,user118,11,2024-08-18 22:00:00,confirmada
3917,user236,28,2025-04-26 21:30:00,confirmada
3918,user340,17,2024-04-12 12:30:00,cancelada
3919,user367,4,2024-02-06 12:15:00,confirmada
3920,user024,27,2025-01-25 18:15:00,confirmada
3921,user002,38,2024-08-30 18:00:00,confirmada
3922,user265,39,2025-06-16 17:30:00,cancelada
3923,user182,32,2024-10-25 14:30:00,cancelada
3924,user125,4,2024-11-22 14:30:00,cancelada
3925,user181,21,2024-03-01 15:45:00,confirmada
3926,user458,28,2025-02-14 18:30:00,cancelada
3927,user027,23,2025-02-25 14:45:00,confirmada
3928,user346,3,2024-09-03 16:00:00,confirmada
3929,user268,5,2024-08-03 12:15:00,cancelada
3930,user314,5,2024-12-03 14:45:00,confirmada
3931,user135,37,2024-10-28 14:45:00,confirmada
3932,user159,49,2025-03-26 22:30:00,cancelada
3933,user255,3,2024-09-21 19:30:00,cancelada
3934,user145,23,2025-05-20 15:00:00,cancelada
3935,user494,6,2025-01-08 16:30:00,confirmada
3936,user105,21,2024-02-06 20:00:00,cancelada
3937,user223,45,2024-06-10 13:30:00,confirmada
3938,user411,29,2024-03-08 18:45:00,cancelada
3939,user299,30,2024-02-26 19:30:00,cancelada
3940,user211,7,2024-09-08 16:30:00,confirmada
3941,user017,39,2024-02-08 15:00:00,cancelada
3942,user387,49,2025-06-01 21:45:00,cancelada
3943,user121,3,2025-01-18 18:30:00,confirmada
3944,user122,17,2025-04-22 22:15:00,cancelada
3945,user212,15,2024-03-08 12:30:00,cancelada
3946,user208,16,2024-08-14 14:45:00,cancelada
3947,user483,22,2025-06-23 15:45:00,cancelada
3948,user009,13,2025-01-25 14:30:00,confirmada
3949,user308,24,2024-02-21 12:00:00,cancelada
3950,user418,46,2024-07-29 15:15:00,confirmada
3951,user227,28,2025-06-15 13:30:00,confirmada
3952,user374,28,2024-04-30 20:30:00,confirmada
3953,user296,46,2025-05-16 15:45:00,cancelada
3954,user255,21,2024-08-26 14:30:00,cancelada
3955,user267,36,2025-05-14 21:15:00,confirmada
3956,user347,6,2025-02-09 13:00:00,confirmada
3957,user393,34,2025-06-14 14:45:00,confirmada
3958,user215,24,2024-09-12 14:00:00,cancelada
3959,user489,49,2024-05-08 12:00:00,confirmada
3960,user483,20,2024-06-15 19:00:00,cancelada
3961,user258,18,2025-05-16 13:45:00,cancelada
3962,user308,36,2025-06-14 19:00:00,confirmada
3963,user337,21,2024-08-22 16:45:00,confirmada
3964,user129,6,2024-01-24 12:00:00,confirmada
3965,user127,15,2024-04-14 14:30:00,cancelada
3966,user312,26,2024-12-04 18:15:00,confirmada
3967,user478,18,2024-04-08 17:00:00,confirmada
3968,user251,28,2024-03-02 12:00:00,cancelada
3969,user064,7,2024-07-14 16:15:00,confirmada
3970,user024,13,2024-08-19 16:30:00,confirmada
3971,user104,21,2024-05-19 14:15:00,confirmada
3972,user002,48,2024-10-27 16:30:00,cancelada
3973,user002,9,2025-04-07 19:15:00,cancelada
3974,user273,1,2024-09-27 17:30:00,confirmada
3975,user220,34,2024-09-09 19:15:00,confirmada
3976,user276,35,2025-03-08 19:45:00,cancelada
3977,user433,10,2024-05-18 17:30:00,cancelada
3978,user380,42,2024-06-17 15:30:00,confirmada
3979,user487,15,2024-02-06 12:00:00,cancelada
3980,user349,41,2024-11-04 16:15:00,confirmada
3981,user106,25,2025-05-03 22:45:00,cancelada
3982,user219,14,2024-08-20 21:15:00,confirmada
3983,user088,9,2025-02-08 15:00:00,confirmada
3984,user319,40,2024-10-28 17:00:00,confirmada
3985,user228,31,2024-07-23 14:15:00,cancelada
3986,user482,8,2025-04-26 14:00:00,confirmada
3987,user164,10,2024-07-27 12:15:00,cancelada
3988,user386,7,2024-03-16 20:15:00,confirmada
3989,user328,26,2025-04-24 18:30:00,confirmada
3990,user270,15,2024-09-12 18:00:00,confirmada
3991,user167,43,2025-06-23 14:00:00,cancelada
3992,user113,27,2024-02-19 15:30:00,cancelada
3993,user281,13,2024-01-23 18:30:00,confirmada
3994,user082,47,2025-04-18 19:45:00,confirmada
3995,user108,12,2024-12-25 19:00:00,confirmada
3996,user370,23,2025-05-30 14:15:00,cancelada
3997,user499,47,2024-11-30 13:45:00,cancelada
3998,user174,47,2024-05-13 22:15:00,cancelada
3999,user058,9,2024-07-26 21:30:00,cancelada
4000,user309,38,2024-09-22 16:30:00,cancelada
4001,user177,49,2025-02-20 22:45:00,confirmada
4002,user326,11,2024-02-29 20:00:00,cancelada
4003,user335,26,2025-04-22 17:15:00,cancelada
4004,user336,30,2024-09-06 13:15:00,confirmada
4005,user400,36,2024-09-11 21:30:00,confirmada
4006,user039,30,2024-08-05 17:45:00,cancelada
4007,user219,6,2024-11-09 16:45:00,cancelada
4008,user330,50,2024-10-14 12:00:00,confirmada
4009,user489,1,2025-01-16 18:30:00,confirmada
4010,user063,33,2024-08-19 21:45:00,cancelada
4011,user192,31,2024-06-27 17:30:00,confirmada
4012,user333,19,2025-05-02 22:00:00,cancelada
4013,user307,29,2024-06-04 18:30:00,confirmada
4014,user143,28,2025-03-04 12:00:00,cancelada
4015,user335,2,2024-09-03 13:30:00,cancelada
4016,user152,8,2024-07-15 19:00:00,cancelada
4017,user220,29,2025-03-28 18:30:00,confirmada
4018,user238,1,2025-02-26 22:30:00,cancelada
4019,user410,38,2024-02-22 22:45:00,cancelada
4020,user031,42,2024-05-01 15:45:00,confirmada
4021,user424,16,2024-04-17 16:45:00,cancelada
4022,user048,32,2024-08-27 18:30:00,cancelada
4023,user071,37,2025-02-02 20:30:00,confirmada
4024,user045,17,2024-06-06 13:15:00,confirmada
4025,user460,42,2024-02-01 13:30:00,cancelada
4026,user366,39,2024-10-28 12:15:00,confirmada
4027,user096,37,2024-06-12 18:00:00,cancelada
4028,user482,1,2024-06-16 20:00:00,confirmada
4029,user177,36,2024-05-31 15:45:00,confirmada
4030,user139,32,2025-02-24 19:45:00,cancelada
4031,user046,3,2024-04-12 15:45:00,confirmada
4032,user498,14,2024-01-27 21:30:00,confirmada
4033,user169,34,2024-11-17 13:45:00,confirmada
4034,user462,28,2025-06-16 14:30:00,confirmada
4035,user401,25,2025-02-03 17:30:00,confirmada
4036,user334,2,2025-03-15 15:00:00,confirmada
4037,user246,31,2024-02-10 15:15:00,cancelada
4038,user236,3,2024-11-11 13:00:00,cancelada
4039,user051,49,2024-04-07 12:00:00,confirmada
4040,user443,43,2025-06-21 14:30:00,confirmada
4041,user066,49,2024-01-08 21:30:00,confirmada
4042,user099,6,2024-06-08 21:15:00,confirmada
4043,user221,25,2024-06-24 15:45:00,confirmada
4044,user284,29,2024-10-06 13:15:00,confirmada
4045,user234,6,2024-05-17 19:30:00,cancelada
4046,user013,40,2024-12-15 15:00:00,confirmada
4047,user215,25,2024-01-30 14:45:00,cancelada
4048,user031,11,2024-05-16 14:45:00,cancelada
4049,user110,50,2024-04-11 19:30:00,cancelada
4050,user342,40,2024-01-24 21:00:00,cancelada
4051,user075,3,2025-03-19 19:00:00,confirmada
4052,user366,38,2024-10-04 17:00:00,confirmada
4053,user051,28,2024-04-12 22:30:00,confirmada
4054,user365,10,2024-07-30 20:45:00,cancelada
4055,user368,37,2025-06-20 20:15:00,confirmada
4056,user260,26,2025-03-09 22:00:00,confirmada
4057,user349,10,2024-01-12 14:45:00,confirmada
4058,user267,34,2024-11-10 19:00:00,confirmada
4059,user233,24,2024-03-05 15:00:00,cancelada
4060,user138,48,2025-01-21 15:45:00,confirmada
4061,user024,26,2025-03-15 13:30:00,cancelada
4062,user301,22,2024-11-18 20:45:00,confirmada
4063,user184,13,2024-12-15 22:00:00,confirmada
4064,user416,12,2024-01-03 17:15:00,confirmada
4065,user418,27,2025-04-29 21:45:00,confirmada
4066,user469,50,2024-02-03 12:15:00,confirmada
4067,user002,48,2024-09-27 16:30:00,confirmada
4068,user019,23,2025-01-19 15:15:00,confirmada
4069,user065,18,2024-05-17 13:45:00,confirmada
4070,user453,4,2025-02-04 14:15:00,cancelada
4071,user063,49,2024-05-08 18:00:00,cancelada
4072,user178,39,2024-08-29 22:00:00,confirmada
4073,user069,50,2024-08-25 16:45:00,cancelada
4074,user130,41,2025-06-07 20:15:00,cancelada
4075,user374,49,2024-06-06 21:45:00,confirmada
4076,user185,5,2024-10-03 15:15:00,confirmada
4077,user268,5,2025-06-14 19:15:00,cancelada
4078,user102,30,2025-04-06 19:30:00,cancelada
4079,user489,20,2024-01-04 14:00:00,cancelada
4080,user074,18,2024-07-14 20:15:00,confirmada
4081,user268,40,2024-08-05 14:45:00,cancelada
4082,user261,26,2024-01-24 17:45:00,cancelada
4083,user114,22,2024-06-02 15:30:00,cancelada
4084,user493,22,2025-05-25 21:00:00,cancelada
4085,user110,38,2024-06-18 22:45:00,confirmada
4086,user156,34,2025-01-08 20:15:00,confirmada
4087,user295,44,2025-05-23 22:00:00,confirmada
4088,user390,30,2024-09-27 21:00:00,confirmada
4089,user205,19,2024-01-20 21:45:00,confirmada
4090,user147,39,2024-03-19 16:15:00,cancelada
4091,user265,11,2024-01-28 12:30:00,confirmada
4092,user009,25,2024-09-04 15:45:00,confirmada
4093,user076,3,2024-03-01 22:45:00,confirmada
4094,user281,47,2024-12-31 22:45:00,cancelada
4095,user251,31,2024-06-21 16:30:00,confirmada
4096,user326,9,2025-06-15 14:45:00,cancelada
4097,user400,6,2024-04-29 19:15:00,confirmada
4098,user252,18,2024-06-28 16:15:00,cancelada
4099,user443,7,2025-01-02 13:00:00,confirmada
4100,user403,17,2024-07-11 17:00:00,confirmada
4101,user077,22,2024-04-26 17:15:00,confirmada
4102,user465,30,2024-07-14 16:45:00,cancelada
4103,user170,39,2025-02-17 14:00:00,confirmada
4104,user262,5,2024-04-28 17:30:00,cancelada
4105,user137,11,2025-05-28 17:00:00,cancelada
4106,user114,38,2024-02-07 19:45:00,cancelada
4107,user361,47,2025-01-31 15:30:00,confirmada
4108,user348,1,2025-06-12 17:15:00,confirmada
4109,user117,3,2024-06-05 21:45:00,cancelada
4110,user378,28,2025-04-07 22:45:00,cancelada
4111,user286,3,2024-11-19 18:15:00,cancelada
4112,user449,25,2024-09-16 18:00:00,cancelada
4113,user302,36,2025-02-23 17:00:00,cancelada
4114,user178,6,2024-08-30 18:15:00,cancelada
4115,user320,7,2025-01-12 21:45:00,confirmada
4116,user064,20,2024-04-11 22:45:00,confirmada
4117,user299,5,2024-10-01 16:15:00,confirmada
4118,user425,3,2025-01-18 14:15:00,cancelada
4119,user228,2,2025-06-23 21:45:00,confirmada
4120,user458,11,2024-09-24 19:30:00,confirmada
4121,user344,49,2024-03-26 17:15:00,confirmada
4122,user030,48,2024-02-23 20:45:00,cancelada
4123,user337,8,2025-06-16 16:45:00,cancelada
4124,user207,29,2024-06-30 22:00:00,confirmada
4125,user280,1,2024-01-31 16:15:00,confirmada
4126,user191,19,2024-12-19 15:00:00,cancelada
4127,user414,45,2024-08-17 15:15:00,cancelada
4128,user280,25,2024-07-16 21:15:00,confirmada
4129,user108,26,2024-06-06 21:00:00,cancelada
4130,user181,42,2024-07-27 15:15:00,cancelada
4131,user323,31,2024-12-20 20:45:00,confirmada
4132,user326,13,2024-06-17 12:45:00,cancelada
4133,user480,45,2025-05-06 14:45:00,cancelada
4134,user191,45,2024-04-11 15:15:00,confirmada
4135,user247,4,2024-09-11 17:45:00,confirmada
4136,user429,19,2025-03-27 15:30:00,confirmada
4137,user202,26,2025-03-22 21:15:00,cancelada
4138,user402,48,2024-06-14 18:15:00,cancelada
4139,user426,39,2024-11-22 16:30:00,confirmada
4140,user050,36,2024-09-12 17:00:00,confirmada
4141,user436,16,2024-04-29 19:00:00,cancelada
4142,user069,4,2024-06-16 20:00:00,cancelada
4143,user200,23,2025-04-08 15:30:00,cancelada
4144,user139,37,2025-01-06 18:30:00,confirmada
4145,user062,6,2024-08-24 17:30:00,confirmada
4146,user146,47,2024-08-08 20:45:00,confirmada
4147,user347,21,2024-06-13 18:30:00,confirmada
4148,user115,44,2025-03-22 22:30:00,confirmada
4149,user089,45,2025-05-13 17:00:00,cancelada
4150,user254,6,2024-01-25 12:00:00,cancelada
4151,user460,50,2025-02-27 17:00:00,cancelada
4152,user386,4,2025-01-19 12:30:00,confirmada
4153,user183,15,2024-04-08 19:00:00,cancelada
4154,user167,10,2024-01-22 19:00:00,confirmada
4155,user286,37,2024-05-18 16:30:00,confirmada
4156,user010,7,2025-03-07 12:00:00,cancelada
4157,user411,18,2025-02-05 21:30:00,confirmada
4158,user109,20,2025-04-28 15:45:00,cancelada
4159,user250,46,2025-04-22 19:45:00,cancelada
4160,user340,23,2024-04-16 18:00:00,cancelada
4161,user163,47,2024-09-16 15:45:00,cancelada
4162,user406,12,2024-10-19 18:45:00,cancelada
4163,user451,14,2024-05-17 16:00:00,confirmada
4164,user092,49,2024-01-11 22:45:00,confirmada
4165,user438,35,2025-02-11 18:15:00,cancelada
4166,user147,34,2024-08-20 12:15:00,cancelada
4167,user093,12,2025-04-02 15:00:00,confirmada
4168,user098,47,2024-03-17 14:30:00,cancelada
4169,user231,31,2024-02-10 18:30:00,confirmada
4170,user253,38,2025-01-22 20:15:00,cancelada
4171,user151,20,2024-11-21 18:00:00,cancelada
4172,user044,30,2024-07-05 20:00:00,cancelada
4173,user151,23,2024-09-04 13:00:00,confirmada
4174,user319,8,2024-06-11 16:15:00,confirmada
4175,user232,48,2025-06-06 21:00:00,cancelada
4176,user426,1,2024-04-15 17:45:00,cancelada
4177,user136,4,2024-12-06 14:15:00,cancelada
4178,user103,17,2024-09-18 22:30:00,confirmada
4179,user320,20,2024-10-13 16:45:00,confirmada
4180,user273,10,2024-12-09 17:00:00,cancelada
4181,user377,37,2024-06-15 21:00:00,confirmada
4182,user055,4,2024-09-06 12:30:00,cancelada
4183,user035,30,2024-09-25 13:15:00,confirmada
4184,user292,30,2024-07-02 16:15:00,confirmada
4185,user340,43,2025-05-03 14:45:00,confirmada
4186,user165,29,2025-01-19 20:45:00,cancelada
4187,user333,37,2024-03-12 12:15:00,cancelada
4188,user175,41,2024-07-09 12:45:00,cancelada
4189,user232,1,2024-03-25 15:00:00,confirmada
4190,user374,13,2024-08-16 22:30:00,cancelada
4191,user100,42,2024-04-12 12:00:00,confirmada
4192,user331,34,2025-06-06 15:00:00,cancelada
4193,user003,32,2024-02-10 21:15:00,cancelada
4194,user244,27,2024-03-19 21:00:00,confirmada
4195,user323,42,2024-09-07 19:45:00,confirmada
4196,user307,7,2024-08-01 16:00:00,confirmada
4197,user467,31,2025-05-17 18:45:00,confirmada
4198,user302,13,2024-08-18 13:15:00,confirmada
4199,user085,32,2024-08-18 20:00:00,confirmada
4200,user296,11,2024-09-28 17:15:00,confirmada
4201,user242,22,2024-06-26 14:15:00,confirmada
4202,user192,1,2024-10-29 16:45:00,cancelada
4203,user256,28,2024-10-13 16:00:00,confirmada
4204,user287,12,2024-05-28 21:00:00,confirmada
4205,user066,44,2025-03-22 19:00:00,cancelada
4206,user301,10,2024-09-16 15:45:00,cancelada
4207,user321,29,2024-09-08 20:00:00,cancelada
4208,user097,31,2024-08-19 12:00:00,confirmada
4209,user360,25,2024-08-18 21:15:00,confirmada
4210,user111,34,2024-04-29 21:30:00,cancelada
4211,user414,13,2024-05-05 17:00:00,cancelada
4212,user388,35,2024-12-08 16:30:00,confirmada
4213,user170,48,2024-07-12 16:30:00,confirmada
4214,user235,39,2025-02-20 13:00:00,confirmada
4215,user015,19,2024-01-22 13:00:00,confirmada
4216,user212,32,2024-07-04 20:15:00,cancelada
4217,user383,48,2024-02-09 17:30:00,cancelada
4218,user336,38,2024-12-24 16:45:00,confirmada
